id_str,created_at,text,user.screen_name,user.lang,coordinates.coordinates
"1008726209730052096","Mon Jun 18 15:00:44 +0000 2018","ReadingDiva's Blog is accepting book features for 2018. #Fiction #Romance #PNR #Fantasy #YA #NA #Dystopia #Horror… https://t.co/xw8U4GYbL9","ReadingDiva3","en",
"1008726328856731648","Mon Jun 18 15:01:12 +0000 2018","This was a depressing read https://t.co/Wh7nJoc7HD","hiss_driver","en",
"1008726484486221824","Mon Jun 18 15:01:49 +0000 2018","Venezuela, a dystopia to collapse A country that floats in a sea of ​​oil has ended up on the pavement, with food t… https://t.co/YI1SWMWXOe","Sandra_Ptrc","en",
"1008726541398872064","Mon Jun 18 15:02:03 +0000 2018","Fancy some dystopia / destruction porn? Feast your eyes on the excellent work of Lori Nix and Kathleen Gerber. Get… https://t.co/hKCt3yX4Qp","Filmstro","en-gb",
"1008726673896992768","Mon Jun 18 15:02:34 +0000 2018","""The post-apocalypse is here, it's just unevenly distributed."" (with apologies to @GreatDismal)\n \nThis has likely a… https://t.co/Ka3Cg6B0hJ","Ian_Mosby","en",
"1008727445971714049","Mon Jun 18 15:05:39 +0000 2018","This Study To Assess How Drinking Affects Our Health Is A Master Class In How To Do Science Poorly https://t.co/FXbILy63Pj via @Futurism","VenkataPrabhak5","en",
"1008727952115322880","Mon Jun 18 15:07:39 +0000 2018","The latest Futurist Mindmeld! https://t.co/Dtc8HZ4qtv Thanks to @AlecBirri @galitskiy @Isthat_D #futurism #tech","dalatindiva","en",
"1008727998764322821","Mon Jun 18 15:07:50 +0000 2018","Former Google and Instagram engineers got millions to take TV into the future — here's what it looks like… https://t.co/KzZsC6tqxG","s_lehner","en",
"1008728052170452992","Mon Jun 18 15:08:03 +0000 2018","Check Out Today's Futurist Daily! A Daily Dose Of Futurism News: https://t.co/KuiThrdhYS Stories via @TrendsFM… https://t.co/yU8Oyb8sv0","missmetaverse","en",
"1008728055475470336","Mon Jun 18 15:08:04 +0000 2018","RT @WearableGuru: You can wear this electronic skin for up to a week to help you monitor your health #FashionTech #Wearables #DigitalHealth…","tansilgentry24","en",
"1008728190733279232","Mon Jun 18 15:08:36 +0000 2018","New Gene Therapy Could Stitch Together Damaged Spinal Cords https://t.co/ci8eTtKic8 via @Futurism","VenkataPrabhak5","en",
"1008728351576592385","Mon Jun 18 15:09:14 +0000 2018","RT @circadian_swing: @BethLynch2020 @georgiamarxist @dccc so happy to live in this modern utopia gifted to us by our lord and savior Barack…","truthglow","en",
"1008728381670805507","Mon Jun 18 15:09:22 +0000 2018","FACTS, Denver my Utopia https://t.co/9QWtXj5wkj","LogicalEl","en",
"1008728431696142336","Mon Jun 18 15:09:34 +0000 2018","Injusticia medioambiental: los problemas medioambientales son sufridos más por quienes menos tienen. https://t.co/f7zOI2XQyX vía @Futurism","erosalec","es",
"1008728461765169152","Mon Jun 18 15:09:41 +0000 2018","RT @streetartmagic: Nomem, PDF Utopia &amp; Vespa - Sacavem, Portugal https://t.co/29olKdrdE0","SinGRaps","en",
"1008728470472536065","Mon Jun 18 15:09:43 +0000 2018","And the world will never, never be utopia, neither a liberal utopia nor a communist utopia. We're greedy, lustful,… https://t.co/9g6GXmpCRN","thesignbit","en",
"1008728569818673153","Mon Jun 18 15:10:06 +0000 2018","@FaganGermaine @davidmcw @stephenkinsella @StevenHailAus @Peston Yes! For documentation read ""Eurozone Dystopia"" by… https://t.co/YLR0i339ZE","paulbfagan","en",
"1008728603973087242","Mon Jun 18 15:10:15 +0000 2018","⭐️NOW OPEN⭐️ UTOPIA is now open @stamfordquarter come down and take a look at their new store #womenswear 👗👠👜… https://t.co/kkaxOe4rO8","stamfordquarter","en",
"1008728629432541185","Mon Jun 18 15:10:21 +0000 2018","RT @NewsbreakCanada: ""Britain is now reduced to an Orwellian dystopia."" @GiladAtzmon https://t.co/5XQwUulQtP #FreeSpeech","Liberty5380","en",
"1008728693588414464","Mon Jun 18 15:10:36 +0000 2018","@yukinoyuuri0720 ユーリちゃん楽しいライブをありがとう。昼夕通じてUTOPiAの輪郭がよりはっきりしてきてレコ発がますます楽しみになりました。特典CD聴いたよ～。ラジオっ子だからああいうの大好き。曲解説でもあり漫才… https://t.co/v7BHPjKMsW","gergedansan","ja",
"1008728719366721536","Mon Jun 18 15:10:42 +0000 2018","RT @Trey_VonDinkis: #LeftistTerrorism #Shithole #VicenteFox #LeftistUtopia\n.\n.\n🇲🇽 SH!THOLE MEXICO - TOP COPS BUSTED WORKING FOR CARTELS:\n\nE…","Trey_VonDinkis","en",
"1008728752430428161","Mon Jun 18 15:10:50 +0000 2018","@cenkuygur @BillKristol I can't believe that we live in such a dystopia. The Handmade's Tale, is looking better and better each day.","Baroseman","en",
"1008728778036543489","Mon Jun 18 15:10:56 +0000 2018","Hallelujah  ! https://t.co/1suX0VM5RJ","Schekkky","en",
"1008728798571868162","Mon Jun 18 15:11:01 +0000 2018","RT @hijanneke: ""The party told you to reject the evidence of your eyes and ears. It was their final, most essential command.""\nThe 1984 refe…","EmpathyNow","en",
"1008728847116849152","Mon Jun 18 15:11:13 +0000 2018","I need to know the guests for dystopia and buy tickets so I can look forward to something aksksjs","choniskru","nl",
"1008728942872793089","Mon Jun 18 15:11:35 +0000 2018","Everyday it feels like we are slipping further and further into an Orwellian dystopia. https://t.co/G2lMa1eLLM","mchl_42","en",
"1008728989182185473","Mon Jun 18 15:11:46 +0000 2018","RT @Trey_VonDinkis: #LeftistTerrorism #Shithole #VicenteFox #LeftistUtopia\n.\n.\n🇲🇽 SH!THOLE MEXICO - CARTELS RUN MEXICO, NOT the PEOPLE:\n\nCa…","Trey_VonDinkis","en",
"1008729001689399296","Mon Jun 18 15:11:49 +0000 2018","➜Very very Berry Release on apple -Utopia- https://t.co/kQIeLyRqMn #musiikki #Japani #TIEDOT","MARS_ON_Spotify","ja",
"1008729019020382208","Mon Jun 18 15:11:54 +0000 2018","How the Trump administration ramped up the awful policies of their predecessors to fascist dystopia levels.\nhttps://t.co/r1m3syvED8","SalvadorCedric","fr",
"1008729112280686592","Mon Jun 18 15:12:16 +0000 2018","以前作った仕事用HPをリニューアル!!\nこの後もちょくちょく変更していくけど、今公表できる情報を公開!!\nもう一つのサイトも早く作り直さないとね。\n\nhttps://t.co/wZkV3VOlHb","zerohiko_76","ja",
"1008729116617728000","Mon Jun 18 15:12:17 +0000 2018","siempre. ahi están las víctimas del doctor vagón y similares.-.. https://t.co/crIvOgCK5B","erickdlbm","en",
"1008729129712267265","Mon Jun 18 15:12:20 +0000 2018","RT @apihtawikosisan: This is dystopia. https://t.co/whuKkU5nEN","AneesaPhD","en",
"1008729137559687170","Mon Jun 18 15:12:22 +0000 2018","✓Very very Berry -Utopia- https://t.co/8Infw5cOWY https://t.co/xtLQOMB0xi #musiikki #Japani #TIEDOT","LABEL_MARS_BOT","ja",
"1008729196326260737","Mon Jun 18 15:12:36 +0000 2018","RT @purelifi: https://t.co/MbkgJsxIHk   : Forget Wi-Fi, LiFi is the Next Phase of Wireless Internet\nWith LiFi, the lights in your home coul…","MscParExRet","fi",
"1008729242744565760","Mon Jun 18 15:12:47 +0000 2018","This cover story appears to have been beamed in from some alternate reality where all trans health care is always a… https://t.co/raiDZWDxO0","melissagira","en",
"1008729244703297536","Mon Jun 18 15:12:47 +0000 2018","RT @stamfordquarter: ⭐️NOW OPEN⭐️ UTOPIA is now open @stamfordquarter come down and take a look at their new store #womenswear 👗👠👜 #stamfor…","AltrinchamBID","en",
"1008729248817770496","Mon Jun 18 15:12:48 +0000 2018","「UTOPIA」","kazujyun_krbot","ko",
"1008729275581726720","Mon Jun 18 15:12:55 +0000 2018","RT @Trey_VonDinkis: #LeftistTerrorism #Shithole #VicenteFox #LeftistUtopia\n.\n.\n🇲🇽 SH!THOLE MEXICO - CARTELS RUN MEXICO, NOT the PEOPLE:\n\nCa…","Jeff3076","en",
"1008729284066897920","Mon Jun 18 15:12:57 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","AaronM","en",
"1008729307651325952","Mon Jun 18 15:13:02 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","PhoinixArt","en",
"1008729324902445057","Mon Jun 18 15:13:06 +0000 2018","RT @Trey_VonDinkis: #LeftistTerrorism #Shithole #VicenteFox #LeftistUtopia\n.\n.\n🇲🇽 SH!THOLE MEXICO - TOP COPS BUSTED WORKING FOR CARTELS:\n\nE…","Mikegoff5","en",
"1008729324130914304","Mon Jun 18 15:13:06 +0000 2018","RT @memobarba: LA UTOPÍA DE #AMLO https://t.co/Yk99rMyoRu lean a @ArturoDammArnal! #FelizViernes https://t.co/saAuO4sGIi","VioleMejia","es",
"1008729352060538880","Mon Jun 18 15:13:13 +0000 2018","以前作った仕事用HPをリニューアル!!\nこの後もちょくちょく変更していくけど、今公表できる情報を公開!!\nもう一つのサイトも早く作り直さないとね。\nhttps://t.co/wZkV3VOlHb","zerohiko_76","ja",
"1008729354749206528","Mon Jun 18 15:13:14 +0000 2018","It's Now Scary to Be A White Hat Hacker Thanks to the US Government https://t.co/Keh7tVQZJi via @Futurism","VenkataPrabhak5","en",
"1008729367156068352","Mon Jun 18 15:13:17 +0000 2018","RT @hijanneke: ""The party told you to reject the evidence of your eyes and ears. It was their final, most essential command.""\nThe 1984 refe…","janetbwd","en",
"1008729386521112578","Mon Jun 18 15:13:21 +0000 2018","@VickiPMcKellar Not my cup of tea but then I’m not sure a 42yr old balding golfer who works for an investment bank is her utopia either!","nomessiahhere","en-gb",
"1008729389218107393","Mon Jun 18 15:13:22 +0000 2018","FUTURE WORLD OF WORK: ADVANCING HUMANS The world is at a cross-road. One road leads to AI utopia. Advanced technolo… https://t.co/6Scw1iguGo","TheBusinessFest","en",
"1008729406997659648","Mon Jun 18 15:13:26 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","celticfeminist","en",
"1008729440069804032","Mon Jun 18 15:13:34 +0000 2018","RT @Nathealings: The future of #robots just might be soft #robotics! \n#AI #ArtificialIntelligence #ml #dl #machinelearning #IoT #IIoT #futu…","004nino","fr",
"1008729478825201669","Mon Jun 18 15:13:43 +0000 2018","@caitoz Trillions of dollars for the lie known as the 'war on terror'. Trillions to bail out big bankers and stock… https://t.co/8mZNBH3rG5","mutex7","en",
"1008729490422484992","Mon Jun 18 15:13:46 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","anaserhall","en",
"1008729511762907136","Mon Jun 18 15:13:51 +0000 2018","RT @NyaAutomata: by all means make a cyber utopia thing but can we not insist any negative portrayal of tech is somehow regressive","thebestposter","en",
"1008729527713914880","Mon Jun 18 15:13:55 +0000 2018","RT @hijanneke: ""The party told you to reject the evidence of your eyes and ears. It was their final, most essential command.""\nThe 1984 refe…","LibertyIsALady","en",
"1008729541232156678","Mon Jun 18 15:13:58 +0000 2018","@LivPsy Have you ever considered if people like beyonce would not write lyrics or chose to wear herself inside out… https://t.co/4E9aSGE5kp","PalmDesertClub1","en",
"1008729543111315456","Mon Jun 18 15:13:59 +0000 2018","I was into Hugh Laurie while everyone else was still into ego-futurism.","Hot_New_Style","en",
"1008729564292542464","Mon Jun 18 15:14:04 +0000 2018","RT @futurism: The algorithm will stop internet toxicity, just as long as it includes a curse word. https://t.co/fn4Kxky5Eo","WMCSpeechProj","en",
"1008729584282501120","Mon Jun 18 15:14:08 +0000 2018","RT @moongukk: 「　utopia　」taekook AU\n\nthe world jungkook lives in is the “perfect place” ー there’s only love and happiness and taehyung, the…","MaynBellis","en",
"1008729703690072074","Mon Jun 18 15:14:37 +0000 2018","This Robot Is Here to Draw Your Blood - Futurism https://t.co/FP5Npnkyh6","iquanyin","en",
"1008729731611742208","Mon Jun 18 15:14:43 +0000 2018","thats called utopia https://t.co/RxQoUg1hTn","coupzeu","ru",
"1008729747080318976","Mon Jun 18 15:14:47 +0000 2018","RT @apihtawikosisan: This is dystopia. https://t.co/whuKkU5nEN","klondike_red","en",
"1008729761189941248","Mon Jun 18 15:14:51 +0000 2018","RT @Trey_VonDinkis: #LeftistTerrorism #Shithole #VicenteFox #LeftistUtopia\n.\n.\n🇲🇽 SH!THOLE MEXICO - CARTELS RUN MEXICO, NOT the PEOPLE:\n\nCa…","LanganMary","en",
"1008729824192618497","Mon Jun 18 15:15:06 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","RoryFleming8A","en",
"1008729835609493505","Mon Jun 18 15:15:08 +0000 2018","@Beschizza You can like Banks or hate him, but who is capable of reading him and not understanding The Culture is a… https://t.co/l0krwxEdJT","CraigKBryant","en",
"1008729834787401729","Mon Jun 18 15:15:08 +0000 2018","Womenswear store Utopia has opened in the former H Samuel unit on George Street #altrincham https://t.co/ltxi0dhxR7","altrinchamtoday","en",
"1008729852864876544","Mon Jun 18 15:15:12 +0000 2018","RT @vonGotham: Experts Assert All Are Entitled to “Universal Basic Infrastructure”  https://t.co/wlr6r9yUt3 #futurism #FutureTech https://t…","molecular_en","en",
"1008729937979863040","Mon Jun 18 15:15:33 +0000 2018","Bill Gates Is Working With Geneticists to Create the “Perfect” Cow https://t.co/vVbwupMRZ6 via @akwyz","empathyceo","en",
"1008729976080912384","Mon Jun 18 15:15:42 +0000 2018","RT @amyhanauer: It's hard to decide exactly when the US fully crosses over into dystopia, but separating children from their parents feels…","SusanHSteer","en",
"1008730009903747072","Mon Jun 18 15:15:50 +0000 2018","RT @parkjtears: euphoria hino injustiçado que deveria estar no spotify pra que toda vez que eu escutasse o jungkook pedindo pra eu pegar a…","LviaDaniel3","en",
"1008730074315657217","Mon Jun 18 15:16:05 +0000 2018","Unfortunately we dont live in utopia","7maiidma","en",
"1008730094179844097","Mon Jun 18 15:16:10 +0000 2018","RT @hijanneke: ""The party told you to reject the evidence of your eyes and ears. It was their final, most essential command.""\nThe 1984 refe…","DahlELama2","en",
"1008730096306229248","Mon Jun 18 15:16:10 +0000 2018","If beyonce had chosen once on the bay of the river in the center wherr they met in Eden to not curse and live a cur… https://t.co/lRN1NtmGBw","PalmDesertClub1","en",
"1008730127575015425","Mon Jun 18 15:16:18 +0000 2018","RT @xicosa: A utopia da massa consiste no Brasil hexa e Lula tri presidente, basta saber ler as pesquisas, o resto é mesquinhez de mercado…","Roddmsp2","pt",
"1008730195472220160","Mon Jun 18 15:16:34 +0000 2018","So many possible reactions to these pieces. But the one that sticks with me is how people fail to realize (or accep… https://t.co/df8JpGqIAH","sporkless","en",
"1008730235557343232","Mon Jun 18 15:16:44 +0000 2018","I wish I could just live in Kaitlyn Utopia. Anyone wanna let me be their president? 😂","qwertykaitlyn","en",
"1008730315840540673","Mon Jun 18 15:17:03 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","MaxMunzoWhite","en",
"1008730358597210113","Mon Jun 18 15:17:13 +0000 2018","RT @vickmerc: New Dystopia display looking fresh! @BrightonHillSch well done Year 9! https://t.co/XsQWuWIdj0","BHCSNewspaper","en",
"1008730361923334145","Mon Jun 18 15:17:14 +0000 2018","RT @coupzeu: thats called utopia https://t.co/RxQoUg1hTn","xiuspotify","en",
"1008730397700706304","Mon Jun 18 15:17:22 +0000 2018","The SEC Is Not Messing Around, Appoints New Leader To Tackle Crypto https://t.co/pjkT68CQM7 via @Futurism","searchgirl40","en",
"1008730417749549057","Mon Jun 18 15:17:27 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","eacrunden","en",
"1008730463907778562","Mon Jun 18 15:17:38 +0000 2018","RT @GristoMill: Free tickets. Free transport. The promise of socialist utopia. \n\nJust 5k turned up out of 20k capacity and they ran out of…","shoutattherevel","en",
"1008730469288955909","Mon Jun 18 15:17:39 +0000 2018","@Loquacious_Lion @rajatdesikan @GreatGameIndia Very soon the #government will legalise #anarchy for just 12 hours o… https://t.co/nTbGvpwFlp","meritocratic","en",
"1008730571709800450","Mon Jun 18 15:18:04 +0000 2018","Dystopia (504 Club Mix) by Tears of Technology https://t.co/Yl35uHKGEk","tearsoftech","en",
"1008730593742319617","Mon Jun 18 15:18:09 +0000 2018","Three Signs Google Is Turning to the Dark Side https://t.co/49hoUnntz7 via @Futurism","VenkataPrabhak5","en",
"1008730601770377226","Mon Jun 18 15:18:11 +0000 2018","RT @Mequinh0: @Prates_MAF Detroit no fallout ou era uma cidade que parece uma utopia\n\nOu um cagalhao radioativo\nO que sejamos sinceros, já é","B3ASTM4ST3R64","pt",
"1008730620875374592","Mon Jun 18 15:18:15 +0000 2018","RT @CarlMarsalis: The #Dutch government refuses to publicize the algorithm of #SyRI, the IT system that automatically decides when a citize…","ubentverdacht","nl",
"1008730661040115712","Mon Jun 18 15:18:25 +0000 2018","@BoswachterEdJ Utopia 3.0","NieuwsWaardig1","nl",
"1008730662923202560","Mon Jun 18 15:18:26 +0000 2018","RT @nbleft: 「I.D ～EScape from Utopia～」の隠し要素 2\n\nコーラスに箱崎星梨花がいる https://t.co/55SgjQRu2y","sub_rean","ja",
"1008730713552769024","Mon Jun 18 15:18:38 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","AleksanderRB","en",
"1008730755583959041","Mon Jun 18 15:18:48 +0000 2018","a registry is an utopia: gratuitious and highflying","punmetaphorica","en-gb",
"1008730775024328705","Mon Jun 18 15:18:52 +0000 2018","RT @jerome_corsi: ""Terrified"" San Francisco Tourists Shocked By Aggressive Vagrants, Discarded Needles, Dead Bodies https://t.co/0tZ4rD6YY8…","mjmj275","en",
"1008730790090428418","Mon Jun 18 15:18:56 +0000 2018","@StellarisGame Could you create an Utopia type update where you give us Ivonian Dyson Spheres wich can also jump to… https://t.co/Fu7iSGkDDx","Talen090","en",
"1008730886031007745","Mon Jun 18 15:19:19 +0000 2018","@YahooSports Gee... No one taking a knee... Panama must be a utopia...","JimmyAll","en",
"1008730954515603456","Mon Jun 18 15:19:35 +0000 2018","@O2ApolloManc @DBtodomundo looking forward to American Utopia world tour tonight-great show last night… https://t.co/m9g0VnYoWD","itsthatneville","en",
"1008730997700091906","Mon Jun 18 15:19:45 +0000 2018","RT @BlackSocialists: We don’t believe in the idea of “utopia.”\n\nWe are Scientific Socialists.\n\nHave you ever read “Socialism: Utopian and S…","rue_mcclanafan","en",
"1008731014481391618","Mon Jun 18 15:19:49 +0000 2018","Aaaaa tentu sekali https://t.co/HriiyXlgf6","bumilangit","en",
"1008732680954044418","Mon Jun 18 15:26:27 +0000 2018","@MizzChelseaOMFG I know. She's a miserable person, a lot like Myra...so in a sense, you should understand that cons… https://t.co/45WG658B7l","BrooklynSmith87","en",
"1008732694375591937","Mon Jun 18 15:26:30 +0000 2018","RT @bruce_arthur: “I feel like I’m living in a fascist cult group.” Old white people, living in gated communities run by Republican donors,…","lectricjacket","en",
"1008732743142920192","Mon Jun 18 15:26:41 +0000 2018","RT @PapaSonsFilm: Two days to go before we close our funding round for https://t.co/kjph0ZDzhP We have raised £543k from 489 investors. \n\nO…","RoyStephenson","en",
"1008732833140150272","Mon Jun 18 15:27:03 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","h4nnarchy","en",
"1008732899716337664","Mon Jun 18 15:27:19 +0000 2018","RT @parkjtears: euphoria hino injustiçado que deveria estar no spotify pra que toda vez que eu escutasse o jungkook pedindo pra eu pegar a…","jeonsfavs","pt",
"1008732901024903169","Mon Jun 18 15:27:19 +0000 2018","(A) POTUS cannot spell border. \n(B) “Democrats aren’t doing what I want, which means I can do whatever I want!!!”\n(… https://t.co/To2pc9YpWN","didacticdude","en",
"1008732937054023680","Mon Jun 18 15:27:28 +0000 2018","RT @charlesmurray: It is always gratifying to see a student of The Bell Curve recycling its predictions from 1994 as news.  A case in point…","IanAdAstra","en",
"1008732946461650945","Mon Jun 18 15:27:30 +0000 2018","@InAweofArt It’s a shame that legalizing pot turned Central America into a violent place when it had been such a pe… https://t.co/0SmaX6uptf","pot_incorrect","en",
"1008732948114202624","Mon Jun 18 15:27:30 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","tylercoates","en",
"1008732973229846529","Mon Jun 18 15:27:36 +0000 2018","Fenster abdichten: Tipps und einfache Schritt-für-Schritt-Anleitung https://t.co/8Lj0i8DCNd","ista_aktuell","de",
"1008733069535272960","Mon Jun 18 15:27:59 +0000 2018","L’ultima frontiera della neuroscienza teorica 🧠🧠\n\n#ForchiellidellaSera\n\nEstrema utopia: il cervello umano digitale… https://t.co/CMfLeZUvM4","Forchielli","en",
"1008733073528311810","Mon Jun 18 15:28:00 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","Illvillainy","en",
"1008733073536626688","Mon Jun 18 15:28:00 +0000 2018","@W56Annie @Shakestweetz We became deplorable, lol HRC lost because of this word, in 500 days? Almost to utopia but… https://t.co/bMmdVZsBO0","hardbrew","en",
"1008733086337597440","Mon Jun 18 15:28:03 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","chasestrangio","en",
"1008733095057641472","Mon Jun 18 15:28:05 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","amylittlefield","en",
"1008733122362560517","Mon Jun 18 15:28:12 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","melissadoom","en",
"1008733221637455872","Mon Jun 18 15:28:36 +0000 2018","@dudderson @LeonWhi63670221 @TheManSam @LottaKerfuffles @AnarchyAustin1 @WillTrumpYou @IanDwelly1 @proudcrumblover… https://t.co/2J8Pv1bcTT","liltilgerlil","en",
"1008733227685761025","Mon Jun 18 15:28:37 +0000 2018","RT @utopia: Milka dachte wohl, dass das nicht auffällt ... 😡 https://t.co/bkTxHXmBf9","saarklaus","de",
"1008733228474290176","Mon Jun 18 15:28:37 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","Chaparral_21","en",
"1008733247432462336","Mon Jun 18 15:28:42 +0000 2018","Retweeted Utopia (@utopia):\n\nMilka dachte wohl, dass das nicht auffällt ... 😡 https://t.co/XnIyHTExa7 https://t.co/XnIyHTExa7","saarklaus","de",
"1008733354278178816","Mon Jun 18 15:29:07 +0000 2018","RT @NyaAutomata: by all means make a cyber utopia thing but can we not insist any negative portrayal of tech is somehow regressive","tarrasque94","en",
"1008733424377446402","Mon Jun 18 15:29:24 +0000 2018","➚Very very Berry -Utopia- https://t.co/yUaXJduK08 https://t.co/lj2mHSbzKI #音樂 #Japan #information","Labelmars","ja",
"1008733458238144512","Mon Jun 18 15:29:32 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","waitworry","en",
"1008733575095582720","Mon Jun 18 15:30:00 +0000 2018","A fascinating portrait of the rise and fall of a community and a movement NEW TOWN UTOPIA screening tomorrow… https://t.co/lg76v9nS0J","vivaverve","en",
"1008733598185377793","Mon Jun 18 15:30:05 +0000 2018","@xmegsy I'm looking forward to the Star Trek future utopia. No jobs only hobbies and space exploration lol","benturkey","en",
"1008733606271782913","Mon Jun 18 15:30:07 +0000 2018","RT @TherapyDad_: the year is 2035. EVERY man has been Queer Eye’d. patterned button ups are required by law. it is a utopia.","not_cecelia","en",
"1008733661099937792","Mon Jun 18 15:30:20 +0000 2018","RT @PapaSonsFilm: Two days to go before we close our funding round for https://t.co/kjph0ZDzhP We have raised £543k from 489 investors. \n\nO…","BusStopFilm","en",
"1008733661510811654","Mon Jun 18 15:30:20 +0000 2018","RT @liltilgerlil: @dudderson @LeonWhi63670221 @TheManSam @LottaKerfuffles @AnarchyAustin1 @WillTrumpYou @IanDwelly1 @proudcrumblover @Annie…","TheManSam","en",
"1008733691126996993","Mon Jun 18 15:30:27 +0000 2018","@Albinoiae isso se chama utopia","Cibele__Bohn","pt",
"1008733790942842880","Mon Jun 18 15:30:51 +0000 2018","The goal of these Progressive Alinsky Marxist has always been the destruction of the old American order so they can… https://t.co/WLUSmBKZ8i","raydmathews","en",
"1008733817262264320","Mon Jun 18 15:30:58 +0000 2018","RT @jerome_corsi: ""Terrified"" San Francisco Tourists Shocked By Aggressive Vagrants, Discarded Needles, Dead Bodies https://t.co/0tZ4rD6YY8…","MdlMurray","en",
"1008733881221214209","Mon Jun 18 15:31:13 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","anavoyage","en",
"1008733892742991873","Mon Jun 18 15:31:16 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","dzcoinfiltrator","en",
"1008733911588003840","Mon Jun 18 15:31:20 +0000 2018","RT @ohululu: @ChuckNASCAR @realDonaldTrump This picture makes it crystal clear. And They can all live together in their One World Order del…","irishshopgirl1","en",
"1008733918995124224","Mon Jun 18 15:31:22 +0000 2018","@LimpusDickus @joaopinheiro_io hong kong não é exemplo de anarco-capitalismo, eles têm governo e estão dependentes… https://t.co/gV8dw5FILy","KaiserDSilva","pt",
"1008734007821889537","Mon Jun 18 15:31:43 +0000 2018","#nowplaying  I.D ～EScape from Utopia～ - EScape (阿部里果, 南早紀, 雨宮天) - THE IDOLM@STER MILLION THE@TER GENERATION 08 https://t.co/IcHx0d81Lu","tageo_geo","ja",
"1008734134196293634","Mon Jun 18 15:32:13 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","queercoded","en",
"1008734261183238145","Mon Jun 18 15:32:43 +0000 2018","RT @mcsole: in the future...\nthe people who own everything\nown everything\nthey troll you on social media so not only do they own half the w…","Ole_Bonsey","en",
"1008734266233118720","Mon Jun 18 15:32:45 +0000 2018","RT @paulbfagan: @FaganGermaine @davidmcw @stephenkinsella @StevenHailAus @Peston Yes! For documentation read ""Eurozone Dystopia"" by Bill Mi…","PDWriter","en",
"1008734324424957952","Mon Jun 18 15:32:58 +0000 2018","@ThatTimWalker Once you’ve been to Room 101, you soldier on until you truly love Big Sister. Like the classic dystopia says.","jarintennessee","en-gb",
"1008734552200802304","Mon Jun 18 15:33:53 +0000 2018","@AndreGrindstaff How do you know what he meant to say? He said CRIME, and conjured an image of a fucking crime wave… https://t.co/7TZgJnZWc7","JezCorden","en",
"1008734578754940928","Mon Jun 18 15:33:59 +0000 2018","RT @ViktorRomXXX: Hi guys UTOPIA GRECCE ATHENAS 🇬🇷 with @manuelscalco86 @teddytorresxxx @formulagay @gentegtv @ViktorRomESP @ViktorVzla @Fr…","BrianEze2017","es",
"1008734586455633920","Mon Jun 18 15:34:01 +0000 2018","@JuddApatow The citizenry needs to take action across the board. Pure and simple. We’re very quickly moving toward… https://t.co/XhtKYhxOFH","michaelmanzan","en",
"1008734589831950338","Mon Jun 18 15:34:02 +0000 2018","おにぎりさんの動画の海常メンバーのファンになって早3年、UTOPIAの頃から動画拝見させて頂いておりました🖥これだけ長い間、愛溢れた動画を投稿し続けていらっしゃるおにぎりさんをとても尊敬し敬愛しています✨😊✨","tondayuuyuu","ja",
"1008734631838011393","Mon Jun 18 15:34:12 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","pastachips","en",
"1008734670463406085","Mon Jun 18 15:34:21 +0000 2018","RT @melissagira: This cover story appears to have been beamed in from some alternate reality where all trans health care is always accessib…","gifted_lives","en",
"1008734709428473856","Mon Jun 18 15:34:30 +0000 2018","@Real_JimmyLee Exactly they're as planned all look how bad Trump... See don't we look good now= the not good cop ba… https://t.co/kMgM2yv2j7","EngineerEarth","en",
